#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0750A,93200,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,320708.2,10000.0,330708.2,173243.47,
0750A,93200,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,416936.52,,416936.52,176254.43,
0750A,93200,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,826398.72,-461216.41,365182.31,362676.42,
0750A,93200,12300,RESIDENCIA PERSONAL FUNCIONARIO,126206.16,,126206.16,47885.82,
0750A,93200,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,127686.8,
0750A,93200,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,136563.1,
0750A,93200,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,,,98664.36,
0750A,93200,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,1042246.44,,1042246.44,2079947.08,
0750A,93300,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,,
0750A,93300,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,25920.72,,25920.72,12144.34,
0750A,93300,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,15577.08,,15577.08,5414.27,
0750A,93300,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,20331.12,,20331.12,5776.1,
0750A,93300,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,42336.0,-28632.58,13703.42,12876.86,
0750A,93300,12300,RESIDENCIA PERSONAL FUNCIONARIO,5844.0,,5844.0,1949.79,
0750A,93300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,10686.7,,10686.7,23670.2,
0750A,93300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,8858.64,,8858.64,29376.48,
0750A,93300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,164526.72,,164526.72,169095.27,
0750A,93300,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,336393.16,163330.42,499723.58,335623.25,
0750A,93400,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,9981.45,
0750A,93400,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,5753.88,
0750A,93400,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,36260.96,,36260.96,34560.96,
0750A,93400,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,23022.06,,23022.06,24377.71,
0750A,93400,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,30451.44,,30451.44,25038.09,
0750A,93400,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,61205.76,,61205.76,50904.0,
0750A,93400,12300,RESIDENCIA PERSONAL FUNCIONARIO,9289.68,4644.84,13934.52,7933.86,
0750A,93400,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,6127.04,6127.04,12878.88,
0750A,93400,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,6663.9,6663.9,13327.8,
0750A,93400,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,133044.48,61404.51,194448.99,129200.27,
0750B,93100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,6000.0,,6000.0,435.6,
0750B,93100,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,843.97,,843.97,1874.39,
0750B,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,956.03,,956.03,,
0750B,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,250.0,,250.0,506.46,
0750B,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3000.0,,3000.0,2954.56,
0750B,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,,
0750B,93100,22201,COMUNICACIONES POSTALES,100.0,,100.0,,
0750B,93100,22300,GASTOS DE TRANSPORTES,400.0,,400.0,,
0750B,93100,22699,OTROS GASTOS DIVERSOS,200.0,,200.0,,
0750B,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,18150.0,,18150.0,,
0750B,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1400.0,,1400.0,,
0750B,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1700.0,,1700.0,,
0750B,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,36000.0,,36000.0,,
0750C,01100,31000,INTERESES PRÉSTAMOS DEL INTERIOR,1530148.83,,1530148.83,801743.37,
0750C,01100,31001,INTERESES PRESTAMOS. FFPP,,,,,
0750C,01100,91101,AMORTI. DE PTMOS L/P. ENTES DEL SECTOR PUBLICO,,,,,
0750C,01100,91300,AMORTIZACION PRÉSTAMOS A L/P ENTES NO PÚBLICOS,19043056.3,27740999.44,46784055.74,46596929.78,
0750C,93100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,,1512.5,1512.5,1512.5,
0750C,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,1500.0,,1500.0,3664.37,
0750C,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,8000.0,,8000.0,2029.24,
0750C,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3000.0,,3000.0,1388.23,
0750C,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,,
0750C,93100,22201,COMUNICACIONES POSTALES,500.0,,500.0,,
0750C,93100,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",,13532.58,13532.58,13532.58,
0750C,93100,22699,OTROS GASTOS DIVERSOS,7000.0,-1089.0,5911.0,1130.16,
0750C,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,45000.0,37985.0,82985.0,29463.68,
0750C,93100,23010,DIETAS DEL PERSONAL DIRECTIVO,,,,209.24,
0750C,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1500.0,-423.5,1076.5,,
0750C,93100,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,,,,221.61,
0750C,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,4500.0,,4500.0,3277.3,
0750C,93400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,7973.43,,7973.43,,
0750C,93400,31100,GASTOS DE PRÉSTAMOS DEL INTERIOR,50000.0,,50000.0,,
0750C,93400,35200,INTERESES DE DEMORA,1500000.0,-51517.58,1448482.42,1239073.44,
0750D,92900,50000,FONDO DE CONTINGENCIA DE EJECUCIÓN PRESUPUESTARIA,1460000.0,-1460000.0,,,
0750D,93100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,,436.0,436.0,435.6,
0750D,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,450.0,,450.0,48.15,
0750D,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,4500.0,-1000.0,3500.0,619.38,
0750D,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",250.0,,250.0,,
0750D,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,900.0,,900.0,29.53,
0750D,93100,22201,COMUNICACIONES POSTALES,300.0,-300.0,,,
0750D,93100,22500,TRIBUTOS ESTATALES,3000.0,,3000.0,2774.42,
0750D,93100,22699,OTROS GASTOS DIVERSOS,2000.0,-2000.0,,,
0750D,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,12000.0,-10436.0,1564.0,,
0750D,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,600.0,-200.0,400.0,,
0750D,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1000.0,-500.0,500.0,78.62,
0750E,93200,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,10000.0,,10000.0,4213.37,
0750E,93200,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,481.5,
0750E,93200,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,6400.0,,6400.0,260.51,
0750E,93200,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,1600.0,,1600.0,,
0750E,93200,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,44000.0,-25278.2,18721.8,11937.31,
0750E,93200,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3000.0,,3000.0,,
0750E,93200,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,20000.0,,20000.0,7333.96,
0750E,93200,22104,VESTUARIO,,,,90.0,
0750E,93200,22201,COMUNICACIONES POSTALES,1350000.0,-7342.1,1342657.9,1185396.27,
0750E,93200,22602,PUBLICIDAD Y PROPAGANDA,10000.0,,10000.0,7261.02,
0750E,93200,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,629.22,
0750E,93200,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",5000.0,,5000.0,5345.64,
0750E,93200,22699,OTROS GASTOS DIVERSOS,21600.0,,21600.0,42536.23,
0750E,93200,22701,SEGURIDAD,3500.0,,3500.0,,
0750E,93200,22708,SERVICIOS DE RECAUDACIÓN A FAVOR DE LA ENTIDAD,222232.4,,222232.4,28374.34,
0750E,93200,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,424150.0,-233000.0,191150.0,86556.49,
0750E,93200,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,51.0,
0750E,93200,23010,DIETAS DEL PERSONAL DIRECTIVO,350.0,,350.0,26.5,
0750E,93200,23020,DIETAS DEL PERSONAL NO DIRECTIVO,600.0,,600.0,497.31,
0750E,93200,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,197.26,
0750E,93200,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,400.0,,400.0,122.48,
0750E,93200,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,7300.0,,7300.0,1630.2,
0750F,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,1500.0,-950.0,550.0,,
0750F,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1500.0,-1270.0,230.0,,
0750F,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",1500.0,-1100.0,400.0,365.39,
0750F,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1500.0,-1120.0,380.0,,
0750F,93100,22201,COMUNICACIONES POSTALES,300.0,-300.0,,,
0750F,93100,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",400.0,-400.0,,,
0750F,93100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",500.0,-500.0,,,
0750F,93100,22699,OTROS GASTOS DIVERSOS,1200.0,-1200.0,,,
0750F,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1800.0,-1550.0,250.0,,
0750F,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1800.0,-1400.0,400.0,,
0750G,15102,62500,MOBILIARIO,,3552.71,3552.71,3453.71,
0750G,16000,62500,MOBILIARIO,,6280.76,6280.76,4253.18,
0750G,17000,62500,MOBILIARIO,,7762.85,7762.85,7574.5,
0750G,17200,62500,MOBILIARIO,,4885.99,4885.99,4885.99,
0750G,49100,62500,MOBILIARIO,,10165.0,10165.0,,
0750G,91200,62500,MOBILIARIO,2621.5,,2621.5,2621.5,
0750G,92000,62500,MOBILIARIO,11400.0,14391.04,25791.04,19008.77,
0750G,92310,62500,MOBILIARIO,,2186.08,2186.08,1738.75,
0750G,92500,62500,MOBILIARIO,,3961.07,3961.07,3868.6,
0750G,93200,62500,MOBILIARIO,,12620.3,12620.3,12620.3,
0750G,93300,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,23700.0,,23700.0,19943.6,
0750G,93300,20900,CÁNONES,165100.0,,165100.0,37877.79,
0750G,93300,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,464900.0,,464900.0,591763.38,
0750G,93300,21400,REPAR/MANTEN. ELEMENTOS DE TRANSPORTE,200.0,,200.0,135.99,
0750G,93300,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,2569.55,,2569.55,27804.57,
0750G,93300,21900,REPAR/MANTEN. OTRO INMOVILIZADO MATERIAL,190500.0,-190500.0,,,
0750G,93300,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1500.0,,1500.0,1856.27,
0750G,93300,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",1650.0,,1650.0,1662.36,
0750G,93300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,600.0,,600.0,1125.85,
0750G,93300,22104,VESTUARIO,5000.0,,5000.0,1155.88,
0750G,93300,22199,OTROS SUMINISTROS,,,,1067.03,
0750G,93300,22300,GASTOS DE TRANSPORTES,,,,1339.0,
0750G,93300,22400,PRIMAS DE SEGUROS,128600.0,,128600.0,128979.25,
0750G,93300,22402,PRIMAS DE SEGUROS. OTRO INMOVILIZADO,44000.0,,44000.0,42705.15,
0750G,93300,22602,PUBLICIDAD Y PROPAGANDA,,,,2559.44,
0750G,93300,22603,PUBLICACIÓN EN DIARIOS OFICIALES,680.0,,680.0,3772.76,
0750G,93300,22614,CUOTAS DE COMUNIDAD,,,,2125.42,
0750G,93300,22699,OTROS GASTOS DIVERSOS,390647.96,-72779.97,317867.99,51.45,
0750G,93300,22700,LIMPIEZA Y ASEO,1700474.34,,1700474.34,1687815.72,
0750G,93300,22701,SEGURIDAD,304166.06,,304166.06,189044.41,
0750G,93300,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,400.0,,400.0,,
0750G,93300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,149460.05,,149460.05,115312.89,
0750G,93300,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,2680000.0,,2680000.0,671116.44,
0750G,93300,62500,MOBILIARIO,30000.0,,30000.0,36862.16,
0750G,93300,62909,OTRAS INV NUEVAS ASOC AL FUNCIONAM OPERATIVO DE LOS SERV,,100000.0,100000.0,,
0750G,93300,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES,500000.0,-500000.0,,,
0750H,92000,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,2616.96,
0750H,92000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,130000.0,,130000.0,75336.2,
0750H,92000,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",1000.0,,1000.0,318.0,
0750H,92000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2000.0,,2000.0,,
0750H,92000,22603,PUBLICACIÓN EN DIARIOS OFICIALES,7000.0,,7000.0,7966.22,
0850A,23100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,45025.8,,45025.8,11797.09,
0850A,23100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,205831.92,,205831.92,192754.98,
0850A,23100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,100142.64,,100142.64,49254.58,
0850A,23100,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,8891.0,,8891.0,,
0850A,23100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,132833.7,38000.0,170833.7,128517.73,
0850A,23100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,173914.2,,173914.2,128171.81,
0850A,23100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,366508.8,-70000.0,296508.8,289787.42,
0850A,23100,12300,RESIDENCIA PERSONAL FUNCIONARIO,51178.8,,51178.8,37912.73,
0850A,23100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,23588.6,,23588.6,145505.46,
0850A,23100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,25687.92,,25687.92,147373.0,
0850A,23100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,745657.9,,745657.9,718246.95,
0850A,23100,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,6135414.2,,6135414.2,6104641.33,
0850A,33000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,23015.52,,23015.52,14384.7,
0850A,33000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,8849.56,,8849.56,8235.13,
0850A,33000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,11394.48,,11394.48,7367.04,
0850A,33000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,24917.76,,24917.76,15926.4,
0850A,33000,12300,RESIDENCIA PERSONAL FUNCIONARIO,3364.8,,3364.8,2103.0,
0850A,33000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,24638.26,,24638.26,14777.14,
0850A,33000,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,34574.48,,34574.48,35209.99,
0850A,43000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,3400.0,,3400.0,,
0850A,43000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,13207.76,,13207.76,34523.28,
0850A,43000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,60481.68,,60481.68,34560.96,
0850A,43000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,14382.0,,14382.0,14382.0,
0850A,43000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,32688.54,25000.0,57688.54,43529.31,
0850A,43000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,42832.44,,42832.44,43788.98,
0850A,43000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,78382.08,11015.68,89397.76,89085.7,
0850A,43000,12300,RESIDENCIA PERSONAL FUNCIONARIO,13679.52,,13679.52,12882.72,
0850A,43000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,21862.31,
0850A,43000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,21674.89,
0850A,43000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,3208.52,,3208.52,43439.85,
0850A,43000,13500,RETRIBUCIONES LABORAL INDEFINIDO A PUESTO FUNCIONARIO,448596.58,76294.55,524891.13,453337.4,
0850A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,161942.04,,161942.04,136849.7,
0850B,23100,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,400000.0,,400000.0,400000.0,
0850B,24100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,400.0,,400.0,,
0850B,24100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0850B,24100,41000,TRANSF CTES. A LOS ORG. AUTÓNOMOS DE LA ENTIDAD LOCAL,1841000.0,,1841000.0,1841000.0,
0850B,24100,71000,TRANSF. DE CAPITAL A LOS ORG. AUTÓNOMOS DE LA ENT. LOCAL,35000.0,,35000.0,,
0850C,43120,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",1000.0,,1000.0,,
0850C,43120,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1300.0,,1300.0,,
0850C,43120,22199,OTROS SUMINISTROS,500.0,,500.0,,
0850C,43120,22602,PUBLICIDAD Y PROPAGANDA,8000.0,,8000.0,,
0850C,43120,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,5000.0,,5000.0,,
0850C,43120,22699,OTROS GASTOS DIVERSOS,10000.0,,10000.0,,
0850C,43120,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,7214.05,,7214.05,,
0850C,43120,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,10300.0,,10300.0,,
0850C,43120,23020,DIETAS DEL PERSONAL NO DIRECTIVO,200.0,,200.0,401.6,
0850C,43120,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,500.0,,500.0,349.33,
0850C,43120,61900,OTRAS REPOSICIONES DE USO GENERAL,50000.0,,50000.0,,
0850C,43130,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",2000.0,,2000.0,5152.95,
0850C,43130,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,1698.03,
0850C,43130,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,434.27,
0850C,43130,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,4000.0,,4000.0,39.59,
0850C,43130,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,150.0,,150.0,,
0850C,43130,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",1000.0,,1000.0,,
0850C,43130,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,,
0850C,43130,22111,"SUMINISTROS DE REPUESTOS DE MAQ., UTILLAJE Y ELEM. TRANSP.",,,,433.75,
0850C,43130,22199,OTROS SUMINISTROS,500.0,,500.0,,
0850C,43130,22300,GASTOS DE TRANSPORTES,500.0,,500.0,,
0850C,43130,22602,PUBLICIDAD Y PROPAGANDA,9000.0,,9000.0,2069.7,
0850C,43130,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,2223.08,
0850C,43130,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,15000.0,,15000.0,3498.0,
0850C,43130,22699,OTROS GASTOS DIVERSOS,27000.0,,27000.0,26747.6,
0850C,43130,22700,LIMPIEZA Y ASEO,29500.0,,29500.0,17906.56,
0850C,43130,22701,SEGURIDAD,,,,699.99,
0850C,43130,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,13214.05,,13214.05,1605.0,
0850C,43130,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,53000.0,,53000.0,3159.32,
0850C,43130,23020,DIETAS DEL PERSONAL NO DIRECTIVO,200.0,,200.0,,
0850C,43130,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,300.0,,300.0,,
0850C,43300,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,637.23,
0850C,43300,20800,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,,,,570.07,
0850C,43300,21000,REPAR/MANTEN. INFR ESTRUCTURA Y BIENES NATURALES,,,,7270.09,
0850C,43300,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,1102.1,
0850C,43300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,500.0,,500.0,3699.94,
0850C,43300,22199,OTROS SUMINISTROS,500.0,,500.0,,
0850C,43300,22602,PUBLICIDAD Y PROPAGANDA,1000.0,,1000.0,12247.12,
0850C,43300,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,2063.69,,2063.69,6869.17,
0850C,43300,22699,OTROS GASTOS DIVERSOS,3396.31,,3396.31,14593.9,
0850C,43300,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,7704.0,
0850C,43300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1500.0,,1500.0,,
0850C,43300,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,300.0,,300.0,77.52,
0850C,43300,60900,OTRAS INVERSIONES NUEVAS EN INFR EST. Y BIENES DE USO GNRAL.,,53154.96,53154.96,53154.96,
0850C,43300,61900,OTRAS REPOSICIONES DE USO GENERAL,,,,,
0850C,49300,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,6000.0,,6000.0,447.56,
0850C,49300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1200.0,,1200.0,4438.85,
0850C,49300,22199,OTROS SUMINISTROS,500.0,,500.0,,
0850C,49300,22602,PUBLICIDAD Y PROPAGANDA,4500.0,,4500.0,5248.67,
0850C,49300,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1500.0,,1500.0,1473.39,
0850C,49300,22699,OTROS GASTOS DIVERSOS,5000.0,,5000.0,,
0850C,49300,22701,SEGURIDAD,500.0,,500.0,329.74,
0850C,49300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,6500.0,,6500.0,,
0850C,49300,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,971.9,,971.9,,
0851B,23100,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,40600.0,,40600.0,35516.74,
0851B,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,12000.0,,12000.0,11226.41,
0851B,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3300.0,,3300.0,1804.94,
0851B,23100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,800.0,,800.0,192.6,
0851B,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,5500.0,,5500.0,1756.75,
0851B,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",2500.0,,2500.0,903.83,
0851B,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,5300.0,,5300.0,375.59,
0851B,23100,22100,ENERGÍA ELÉCTRICA,600.0,,600.0,26.55,
0851B,23100,22105,PRODUCTOS ALIMENTICIOS,436387.45,37221.54,473608.99,415017.82,
0851B,23100,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,20090.0,,20090.0,14490.18,
0851B,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,36000.0,,36000.0,25453.43,
0851B,23100,22199,OTROS SUMINISTROS,42000.0,,42000.0,32146.88,
0851B,23100,22201,COMUNICACIONES POSTALES,,,,3.7,
0851B,23100,22300,GASTOS DE TRANSPORTES,138364.15,,138364.15,79770.34,
0851B,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1800.0,,1800.0,1989.12,
0851B,23100,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,,,,,
0851B,23100,22602,PUBLICIDAD Y PROPAGANDA,5100.0,,5100.0,7725.9,
0851B,23100,22603,PUBLICACIÓN EN DIARIOS OFICIALES,4200.0,,4200.0,615.36,
0851B,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",15600.0,,15600.0,9248.47,
0851B,23100,22699,OTROS GASTOS DIVERSOS,87525.79,,87525.79,26252.9,
0851B,23100,22701,SEGURIDAD,292151.86,,292151.86,262618.56,
0851B,23100,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,20058.93,
0851B,23100,22798,PREVENCIÓN DE DROGODEPENDENCIAS,134394.53,,134394.53,134628.57,
0851B,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,6650578.75,1201283.78,7851862.53,7625357.22,
0851B,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,500.0,,500.0,,
0851B,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2900.0,,2900.0,2187.56,
0851B,23100,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,2087963.1,,2087963.1,2087963.1,
