#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0552C,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,1682.4,,1682.4,2029.2,
0552C,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,11092.44,,11092.44,6234.99,
0552C,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,9918.96,,9918.96,5786.06,
0552C,92002,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,22793.16,,22793.16,22261.39,
0552C,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,390995.4,,390995.4,364483.58,
0552C,92002,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,2733.72,,2733.72,2576.85,
0552C,92002,15004,PRODUCTIVIDAD PERSONAL LABORAL,1653.12,,1653.12,826.58,
0552C,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,3000.0,,3000.0,196.61,
0552C,92400,21500,REPAR/MANTEN. MOBILIARIO,400.0,,400.0,25.73,
0552C,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,220.37,
0552C,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3250.0,,3250.0,3370.22,
0552C,92400,22103,COMBUSTIBLES Y CARBURANTES,,,,60.0,
0552C,92400,22104,VESTUARIO,900.0,,900.0,499.99,
0552C,92400,22109,ÚTILES Y HERRAMIENTAS,400.0,,400.0,1478.67,
0552C,92400,22110,PRODUCTOS DE LIMPIEZA Y ASEO,150.0,,150.0,,
0552C,92400,22199,OTROS SUMINISTROS,10600.0,,10600.0,16201.77,
0552C,92400,22201,COMUNICACIONES POSTALES,350.0,,350.0,,
0552C,92400,22300,GASTOS DE TRANSPORTES,23000.0,,23000.0,5299.9,
0552C,92400,22602,PUBLICIDAD Y PROPAGANDA,2500.0,,2500.0,7170.25,
0552C,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2700.0,,2700.0,2400.0,
0552C,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,81500.0,,81500.0,159614.12,
0552C,92400,22698,SOCIEDAD GENERAL DE AUTORES,1600.0,,1600.0,,
0552C,92400,22699,OTROS GASTOS DIVERSOS,45436.3,,45436.3,,
0552C,92400,22701,SEGURIDAD,29500.0,,29500.0,10499.74,
0552C,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,200.0,,200.0,,
0552C,92400,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,1000.0,,1000.0,183.05,
0552C,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,200.0,,200.0,45.2,
0552C,92400,62500,MOBILIARIO,,6385.82,6385.82,6385.82,
0552C,92400,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,,684.67,684.67,684.67,
0552D,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,360.0,,360.0,360.0,
0552D,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,500.0,,500.0,21.6,
0552D,23100,21500,REPAR/MANTEN. MOBILIARIO,1000.0,,1000.0,475.2,
0552D,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,2500.0,
0552D,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,,603.05,
0552D,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,6000.0,
0552D,23100,22202,COMUNICACIONES TELEGRÁFICAS,450.0,,450.0,,
0552D,23100,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,,
0552D,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,2350.0,,2350.0,2098.8,
0552D,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",500.0,,500.0,,
0552D,23100,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,15547.42,,15547.42,18652.31,
0552D,23100,22699,OTROS GASTOS DIVERSOS,3000.0,,3000.0,174.16,
0552D,23100,22701,SEGURIDAD,772.58,,772.58,779.46,
0552D,23100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1150.0,,1150.0,,
0552D,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,500.0,,500.0,,
0552D,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,1489.38,
0552D,23100,48000,ATENCIONES BENEFICAS Y ASISTENCIALES,12825.0,,12825.0,12825.0,
0552D,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,500.0,,500.0,,
0552D,32301,21500,REPAR/MANTEN. MOBILIARIO,500.0,,500.0,,
0552D,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,1498.2,
0552D,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,500.0,,500.0,1500.0,
0552D,32301,22109,ÚTILES Y HERRAMIENTAS,200.0,,200.0,,
0552D,32301,22300,GASTOS DE TRANSPORTES,3500.0,,3500.0,2213.4,
0552D,32301,22602,PUBLICIDAD Y PROPAGANDA,500.0,,500.0,,
0552D,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2500.0,,2500.0,1440.0,
0552D,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,8400.0,,8400.0,13818.26,
0552D,32301,22699,OTROS GASTOS DIVERSOS,6000.0,,6000.0,3500.0,
0552D,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,406.37,,406.37,207.08,
0552D,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,334.9,,334.9,,
0552D,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,350.0,,350.0,,
0552D,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,59328.84,,59328.84,55194.02,
0552D,92002,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0552D,92002,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,8640.24,
0552D,92002,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,6581.64,,6581.64,6581.64,
0552D,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,7637.4,,7637.4,7394.01,
0552D,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,11426.4,,11426.4,5687.91,
0552D,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,14669.76,,14669.76,14669.76,
0552D,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,24590.76,1.0,24591.76,24591.12,
0552D,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,4079.52,,4079.52,4079.52,
0552D,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,47427.72,,47427.72,37636.84,
0552D,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,46729.56,,46729.56,45204.77,
0552D,92002,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,25818.24,,25818.24,23529.06,
0552D,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,261651.72,,261651.72,229603.18,
0552D,92002,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,7223.4,,7223.4,7223.4,
0552D,92002,15004,PRODUCTIVIDAD PERSONAL LABORAL,7788.36,,7788.36,7401.76,
0552D,92400,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,589.77,
0552D,92400,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,,,,669.52,
0552D,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,40000.0,,40000.0,34998.42,
0552D,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,10000.0,,10000.0,9367.99,
0552D,92400,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",,,,197.49,
0552D,92400,21500,REPAR/MANTEN. MOBILIARIO,900.0,,900.0,,
0552D,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,,,,360.0,
0552D,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,700.0,,700.0,758.66,
0552D,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,,1800.0,1382.81,
0552D,92400,22104,VESTUARIO,1500.0,,1500.0,2593.8,
0552D,92400,22109,ÚTILES Y HERRAMIENTAS,2000.0,,2000.0,2209.72,
0552D,92400,22110,PRODUCTOS DE LIMPIEZA Y ASEO,,,,147.16,
0552D,92400,22199,OTROS SUMINISTROS,3500.0,,3500.0,,
0552D,92400,22300,GASTOS DE TRANSPORTES,12203.5,,12203.5,6731.43,
0552D,92400,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1480.0,,1480.0,191.08,
0552D,92400,22602,PUBLICIDAD Y PROPAGANDA,4500.0,,4500.0,3043.76,
0552D,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5000.0,,5000.0,,
0552D,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,90000.0,5557.5,95557.5,127080.27,
0552D,92400,22698,SOCIEDAD GENERAL DE AUTORES,3000.0,,3000.0,,
0552D,92400,22699,OTROS GASTOS DIVERSOS,9217.07,-1983.93,7233.14,559.74,
0552D,92400,22701,SEGURIDAD,2000.0,,2000.0,791.04,
0552D,92400,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,600.0,
0552D,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,89306.41,,89306.41,87553.5,
0552D,92400,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,250.0,,250.0,,
0552D,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,300.0,,300.0,,
0552D,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,500.0,,500.0,53.75,
0552D,92400,48902,OTRAS TRANSFERENCIAS COLECTIVOS VECINALES,5557.5,-5557.5,,,
0552D,92400,62500,MOBILIARIO,,14913.44,14913.44,12929.51,
0552E,23100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1800.0,,1800.0,,
0552E,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,7547.5,,7547.5,,
0552E,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,450.0,,450.0,161.64,
0552E,23100,21500,REPAR/MANTEN. MOBILIARIO,450.0,,450.0,484.82,
0552E,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,,
0552E,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1350.0,,1350.0,,
0552E,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,900.0,,900.0,,
0552E,23100,22300,GASTOS DE TRANSPORTES,3600.0,,3600.0,,
0552E,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1350.0,,1350.0,,
0552E,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,,1000.0,,
0552E,23100,22699,OTROS GASTOS DIVERSOS,7300.0,1271.89,8571.89,14964.41,
0552E,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,900.0,,900.0,,
0552E,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2250.0,,2250.0,1929.96,
0552E,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,13500.0,,13500.0,13436.0,
0552E,23100,62500,MOBILIARIO,1500.0,,1500.0,1498.0,
0552E,32301,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,450.0,,450.0,,
0552E,32301,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,2560.45,,2560.45,,
0552E,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1200.0,,1200.0,,
0552E,32301,21500,REPAR/MANTEN. MOBILIARIO,225.0,,225.0,1500.0,
0552E,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,625.0,,625.0,,
0552E,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,400.0,,400.0,,
0552E,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",600.0,,600.0,,
0552E,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,225.0,,225.0,2000.0,
0552E,32301,22109,ÚTILES Y HERRAMIENTAS,900.0,,900.0,,
0552E,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,400.0,,400.0,300.22,
0552E,32301,22300,GASTOS DE TRANSPORTES,3000.0,,3000.0,5100.0,
0552E,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",2000.0,,2000.0,,
0552E,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,3216.0,,3216.0,2000.0,
0552E,32301,22699,OTROS GASTOS DIVERSOS,9500.0,,9500.0,16432.38,
0552E,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,900.0,,900.0,,
0552E,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,,
0552E,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0552E,32301,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",800.0,,800.0,,
0552E,32301,62500,MOBILIARIO,800.0,,800.0,,
0552E,92002,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,17280.48,
0552E,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,5077.44,,5077.44,5077.44,
0552E,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,8087.04,,8087.04,4043.51,
0552E,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,10855.56,,10855.56,10855.56,
0552E,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,18181.68,,18181.68,18181.68,
0552E,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,2774.4,,2774.4,2774.4,
0552E,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,43590.6,,43590.6,34562.28,
0552E,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,44365.2,,44365.2,39792.0,
0552E,92002,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,23293.68,,23293.68,8542.53,
0552E,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,168509.28,,168509.28,142742.81,
0552E,92002,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,5301.96,,5301.96,5301.94,
0552E,92002,15004,PRODUCTIVIDAD PERSONAL LABORAL,7394.28,,7394.28,7130.72,
0552E,92400,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000.0,,1000.0,,
0552E,92400,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",600.0,,600.0,,
0552E,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,900.0,,900.0,,
0552E,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,2200.0,5068.8,7268.8,,
0552E,92400,21500,REPAR/MANTEN. MOBILIARIO,750.0,1999.96,2749.96,1999.96,
0552E,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,400.0,,400.0,,
0552E,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,350.0,,350.0,,
0552E,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2200.8,,2200.8,6000.0,
0552E,92400,22104,VESTUARIO,5000.0,,5000.0,,
0552E,92400,22199,OTROS SUMINISTROS,8500.0,,8500.0,16136.21,
0552E,92400,22201,COMUNICACIONES POSTALES,100.0,,100.0,,
0552E,92400,22300,GASTOS DE TRANSPORTES,18000.0,,18000.0,11380.4,
0552E,92400,22400,PRIMAS DE SEGUROS,500.0,,500.0,,
0552E,92400,22602,PUBLICIDAD Y PROPAGANDA,5000.0,,5000.0,11068.81,
0552E,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,,1000.0,,
0552E,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,73000.0,13216.35,86216.35,116903.97,
0552E,92400,22698,SOCIEDAD GENERAL DE AUTORES,1000.0,,1000.0,,
0552E,92400,22699,OTROS GASTOS DIVERSOS,60400.0,12500.0,72900.0,35175.16,
0552E,92400,22700,LIMPIEZA Y ASEO,1000.0,,1000.0,,
0552E,92400,22701,SEGURIDAD,1400.0,,1400.0,6604.42,
0552E,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,2400.0,,2400.0,,
0552E,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,500.0,,500.0,,
0552E,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,700.0,,700.0,187.72,
0552E,92400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",4750.0,-4750.0,,,
0552E,92400,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,6000.0,,6000.0,14541.32,
0552E,92400,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3000.0,,3000.0,,
0552E,92400,62500,MOBILIARIO,3000.0,,3000.0,8872.18,
0552E,92400,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,5000.0,,5000.0,,
0552E,92404,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,800.0,,800.0,,
0552E,92404,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,2518.74,
0552E,92404,21500,REPAR/MANTEN. MOBILIARIO,1000.0,,1000.0,,
0552E,92404,22110,PRODUCTOS DE LIMPIEZA Y ASEO,400.0,,400.0,,
0552E,92404,22400,PRIMAS DE SEGUROS,1200.0,,1200.0,286.61,
0552E,92404,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1100.0,,1100.0,,
0552E,92404,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,2500.0,,2500.0,17.35,
0552E,92404,22699,OTROS GASTOS DIVERSOS,2500.0,,2500.0,669.47,
0552E,92404,22700,LIMPIEZA Y ASEO,1200.0,,1200.0,,
0552E,92404,22701,SEGURIDAD,,,,3910.79,
0552E,92404,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1449.65,,1449.65,,
0552E,92404,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",4750.0,-4750.0,,,
0552E,92404,62500,MOBILIARIO,3000.0,,3000.0,,
0552E,92404,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,4000.0,,4000.0,,
0650A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,-12404.58,45483.42,41348.6,
0650A,91200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,28833.6,,28833.6,20865.1,
0650B,43200,44900,OTRAS SUBV. A ENTES PÚBL.SOC. MERCANTILES DE LA ENT. LOCAL,1650000.0,,1650000.0,1650000.0,
0651A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,60958.8,,60958.8,44035.55,
0651A,92000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,9409.03,
0651A,92000,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,4094.4,,4094.4,2703.46,
0651A,92000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,4561.2,,4561.2,2290.29,
0651A,92000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6118.08,,6118.08,4325.42,
0651A,92000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,10943.04,,10943.04,7736.61,
0651A,92000,12300,RESIDENCIA PERSONAL FUNCIONARIO,2058.48,,2058.48,1455.32,
0651A,92000,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,3186.6,,3186.6,2986.35,
0651B,33700,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,41438.04,,41438.04,37551.67,
0651B,33700,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,12971.64,,12971.64,12971.66,
0651B,33700,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,47088.0,,47088.0,44158.8,
0651B,33700,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",3000.0,,3000.0,4491.56,
0651B,33700,20900,CÁNONES,31320.0,,31320.0,30771.2,
0651B,33700,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,4000.0,16068.88,20068.88,33606.69,
0651B,33700,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",40000.0,,40000.0,21976.75,
0651B,33700,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1400.0,,1400.0,1413.0,
0651B,33700,22105,PRODUCTOS ALIMENTICIOS,,,,1215.0,
0651B,33700,22300,GASTOS DE TRANSPORTES,,,,458.35,
0651B,33700,22602,PUBLICIDAD Y PROPAGANDA,,,,27497.61,
0651B,33700,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,16000.0,,16000.0,25355.21,
0651B,33700,22699,OTROS GASTOS DIVERSOS,18000.0,,18000.0,77276.76,
0651B,33700,22700,LIMPIEZA Y ASEO,2835804.0,207165.52,3042969.52,2761022.34,
0651B,33700,22701,SEGURIDAD,,,,2243.93,
0651B,33700,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,1086.05,
0651B,33700,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,370800.0,60000.0,430800.0,360000.0,
0651B,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,,,,
0651C,92001,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",500.0,,500.0,,
0651C,92001,20400,ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE,1000.0,,1000.0,,
0651C,92001,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,28500.0,,28500.0,,
0651C,92001,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,2480.08,2480.08,2480.08,
0651C,92001,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,602.26,602.26,602.26,
0651C,92001,22109,ÚTILES Y HERRAMIENTAS,1000.0,-450.0,550.0,,
0651C,92001,22300,GASTOS DE TRANSPORTES,,,,1250.0,
0651C,92001,22602,PUBLICIDAD Y PROPAGANDA,6000.0,16430.0,22430.0,23634.39,
0651C,92001,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5000.0,11500.0,16500.0,,
0651C,92001,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,7500.0,,7500.0,5779.55,
0651C,92001,22699,OTROS GASTOS DIVERSOS,2992.0,7113.6,10105.6,28210.4,
0651C,92001,22701,SEGURIDAD,4000.0,,4000.0,4039.42,
0651C,92001,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,5000.0,,5000.0,7699.75,
0651C,92001,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,23020.0,17206.4,40226.4,5745.0,
0651C,92001,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,3000.0,3000.0,,
0651C,92001,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,5000.0,5000.0,,
0651C,92001,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,3500.0,3500.0,78.0,
0651C,92001,48900,OTRAS TRANSFERENCIAS A FAMILIAS E INSTIT. SIN FINES DE LUCRO,29925.0,,29925.0,17000.0,
0651C,92001,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,450.0,450.0,,
0651C,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,136532.16,,136532.16,97309.91,
0750A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,62298.12,,62298.12,58163.3,
0750A,91200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,54595.68,,54595.68,26304.12,
0750B,93100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,93160.2,,93160.2,54382.81,
0750B,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,23015.52,,23015.52,23015.52,
0750B,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,69121.92,,69121.92,65521.88,
0750B,93100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,47225.76,,47225.76,43427.64,
0750B,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,94288.68,,94288.68,39630.84,
0750B,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,134943.48,,134943.48,106839.77,
0750B,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,263371.5,,263371.5,205302.01,
0750B,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,28871.76,,28871.76,22295.92,
0750B,93100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,26415.84,,26415.84,21376.56,
0750B,93100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,32761.08,,32761.08,33632.72,
0750B,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,165390.6,,165390.6,144407.93,
0750B,93100,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,71197.98,,71197.98,55604.01,
0750B,93100,15004,PRODUCTIVIDAD PERSONAL LABORAL,5460.24,,5460.24,5460.18,
0750B,93100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,3000.0,,3000.0,,
0750B,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,885.87,
0750B,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,250.0,,250.0,394.04,
0750B,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",4450.0,,4450.0,4644.36,
0750B,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,4500.0,,4500.0,6099.47,
0750B,93100,22201,COMUNICACIONES POSTALES,300.0,,300.0,,
0750B,93100,22300,GASTOS DE TRANSPORTES,,,,,
0750B,93100,22699,OTROS GASTOS DIVERSOS,380.0,,380.0,,
0750B,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,34000.0,-4606.08,29393.92,,
0750B,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1425.0,,1425.0,,
0750B,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1776.5,,1776.5,,
0750B,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,2300.0,2300.0,2170.77,
0750C,01100,31000,INTERESES DE PRÉSTAMOS DEL INTERIOR,3381342.4,1315450.5,4696792.9,2742620.02,
0750C,01100,31001,INTERESES PRESTAMOS. FFPP,,,,615426.59,
