#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0750A,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,81103.62,,81103.62,44703.16,
0750A,93100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,56751.4,
0750A,93100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,78086.73,
0750A,93100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,,,16244.04,
0750A,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,,,508555.01,
0750A,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,500.0,,500.0,,
0750A,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1000.0,,1000.0,,
0750A,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,,237.5,
0750A,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,,
0750A,93100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",3000.0,-2850.0,150.0,,
0750A,93100,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,90000.0,-54720.31,35279.69,5546.88,
0750A,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,2000.0,,2000.0,1011.15,
0750A,93100,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,858.41,
0750A,93100,23010,DIETAS DEL PERSONAL DIRECTIVO,1500.0,,1500.0,776.04,
0750A,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,,,268.53,
0750A,93100,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,383.6,
0750A,93100,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,1500.0,,1500.0,1177.36,
0750A,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,,,153.01,
0750A,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,23000.0,,23000.0,2872.95,
0750A,93200,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,53352.0,,53352.0,52425.82,
0750A,93200,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,53234.4,,53234.4,34062.4,
0750A,93200,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,36441.24,,36441.24,23347.45,
0750A,93200,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,444252.34,,444252.34,197625.31,
0750A,93200,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,251685.0,,251685.0,14382.0,
0750A,93200,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,19744.92,,19744.92,19744.92,
0750A,93200,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,312551.28,,312551.28,143180.44,
0750A,93200,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,406907.45,,406907.45,177591.73,
0750A,93200,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,755879.04,-461460.02,294419.02,293863.51,
0750A,93200,12300,RESIDENCIA PERSONAL FUNCIONARIO,127934.08,,127934.08,45727.34,
0750A,93200,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,121489.01,
0750A,93200,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,142967.55,
0750A,93200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,,,1011227.53,
0750A,93200,15001,PRODUCTIVIDAD PERSONAL FUNCIONARIO,,1885.47,1885.47,1885.47,
0750A,93200,15002,FONDO APLICACIÓN R.D. 861/86. PERSONAL LABORAL,,509.45,509.45,509.45,
0750A,93300,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,54343.45,,54343.45,,
0750A,93300,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,12466.74,,12466.74,,
0750A,93300,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,51841.44,,51841.44,17280.48,
0750A,93300,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,35955.0,,35955.0,,
0750A,93300,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,58373.76,,58373.76,8550.79,
0750A,93300,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,76992.46,,76992.46,8456.82,
0750A,93300,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,150192.0,-131979.96,18212.04,17660.16,
0750A,93300,12300,RESIDENCIA PERSONAL FUNCIONARIO,24268.06,,24268.06,2774.4,
0750A,93300,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,35370.64,
0750A,93300,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,39210.26,
0750A,93300,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,202937.9,,202937.9,13593.0,
0750A,93300,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,469000.0,469000.0,424618.32,
0750B,93100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,6000.0,2850.0,8850.0,3235.0,
0750B,93100,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,,,,462.58,
0750B,93100,21500,REPAR/MANTEN. MOBILIARIO,190.0,,190.0,615.8,
0750B,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,250.0,,250.0,100.0,
0750B,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3960.5,,3960.5,3776.61,
0750B,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3600.0,-1650.0,1950.0,3167.14,
0750B,93100,22201,COMUNICACIONES POSTALES,100.0,,100.0,,
0750B,93100,22300,GASTOS DE TRANSPORTES,400.0,,400.0,,
0750B,93100,22699,OTROS GASTOS DIVERSOS,298.0,,298.0,,
0750B,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,22000.0,-6590.75,15409.25,,
0750B,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1425.0,,1425.0,,
0750B,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1776.5,,1776.5,,
0750B,93100,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,681.75,681.75,681.75,
0750C,01100,31000,INTERESES DE PRÉSTAMOS DE ENTES FUERA DEL SECTOR PÚBLICO,1471079.18,,1471079.18,371161.92,
0750C,01100,31001,INTERESES DE PRÉSTAMOS DE ENTES DEL SECTOR PÚBLICO,3679493.53,-196417.6,3483075.93,2957704.39,
0750C,01100,91101,AMORTIZACIÓN DE PRÉSTAMOS L/P ENTES DEL SECTOR PÚBLICO,2797505.31,62075530.54,64873035.85,46074544.76,
0750C,01100,91102,AMORTIZACIÓN DE PRÉSTAMOS Y DE OPERACIONES EN EUROS.,,,,17402191.56,
0750C,01100,91300,AMORTIZACIÓN PRÉSTAMOS A LARGO PLAZO ENTES FUERA DEL SECTOR,14837471.84,196417.6,15033889.44,16423126.1,
0750C,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,2830.15,
0750C,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,9000.0,,9000.0,2681.39,
0750C,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3000.0,,3000.0,664.07,
0750C,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,3813.25,
0750C,93100,22201,COMUNICACIONES POSTALES,1300.0,,1300.0,278.2,
0750C,93100,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",,13121.15,13121.15,,
0750C,93100,22699,OTROS GASTOS DIVERSOS,7000.0,,7000.0,5307.13,
0750C,93100,22701,SEGURIDAD,,,,1000.45,
0750C,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,68357.34,26397.53,94754.87,80174.88,
0750C,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1500.0,,1500.0,568.11,
0750C,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,4500.0,,4500.0,3823.47,
0750C,93200,22708,SERVICIOS DE RECAUDACIÓN A FAVOR DE LA ENTIDAD,,28322.78,28322.78,28322.78,
0750C,93400,31100,"GASTOS DE FORMALIZACIÓN, MODIFICACIÓN Y CANCELACIÓN",50000.0,-13121.15,36878.85,,
0750C,93400,35200,INTERESES DE DEMORA,1850000.0,,1850000.0,1850750.18,
0750D,92900,27000,FONDO DE CONTINGENCIA,1415000.0,-1303097.33,111902.67,,
0750D,93100,21500,REPAR/MANTEN. MOBILIARIO,450.0,,450.0,116.49,
0750D,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,4500.0,,4500.0,1230.84,
0750D,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",250.0,,250.0,465.0,
0750D,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,900.0,,900.0,,
0750D,93100,22201,COMUNICACIONES POSTALES,300.0,,300.0,,
0750D,93100,22500,TRIBUTOS ESTATALES,,,,2672.43,
0750D,93100,22699,OTROS GASTOS DIVERSOS,2000.0,-420.0,1580.0,,
0750D,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,15000.0,-640.0,14360.0,,
0750D,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0750D,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,110.5,
0750D,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,300.0,300.0,298.72,
0750E,93200,20500,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,10000.0,,10000.0,5465.67,
0750E,93200,21500,REPAR/MANTEN. MOBILIARIO,5500.0,,5500.0,680.67,
0750E,93200,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,34000.0,,34000.0,6084.48,
0750E,93200,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3000.0,,3000.0,,
0750E,93200,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,18000.0,10110.0,28110.0,21872.07,
0750E,93200,22104,VESTUARIO,,,,,
0750E,93200,22201,COMUNICACIONES POSTALES,536000.0,-3965.0,532035.0,529886.99,
0750E,93200,22602,PUBLICIDAD Y PROPAGANDA,,,,2657.88,
0750E,93200,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,629.22,
0750E,93200,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",1900.0,,1900.0,7446.54,
0750E,93200,22699,OTROS GASTOS DIVERSOS,6500.0,,6500.0,5951.82,
0750E,93200,22701,SEGURIDAD,3500.0,,3500.0,,
0750E,93200,22708,SERVICIOS DE RECAUDACIÓN A FAVOR DE LA ENTIDAD,3042915.0,,3042915.0,2784342.51,
0750E,93200,22710,OTROS SERVICIOS TRIBUTARIOS,450000.0,-350000.0,100000.0,,
0750E,93200,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,166000.0,,166000.0,128606.74,
0750E,93200,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,41.65,
0750E,93200,23010,DIETAS DEL PERSONAL DIRECTIVO,,,,294.02,
0750E,93200,23020,DIETAS DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0750E,93200,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,,,,143.6,
0750E,93200,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,7300.0,,7300.0,2074.2,
0750F,93100,21500,REPAR/MANTEN. MOBILIARIO,1500.0,,1500.0,863.34,
0750F,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1600.0,,1600.0,2151.42,
0750F,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",2800.0,,2800.0,365.39,
0750F,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1850.0,,1850.0,363.81,
0750F,93100,22201,COMUNICACIONES POSTALES,300.0,,300.0,,
0750F,93100,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",400.0,,400.0,,
0750F,93100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",900.0,-465.0,435.0,,
0750F,93100,22699,OTROS GASTOS DIVERSOS,2200.0,,2200.0,,
0750F,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,2300.0,,2300.0,488.28,
0750F,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2150.0,,2150.0,384.98,
0750G,23100,62500,MOBILIARIO,,19201.0,19201.0,19200.08,
0750G,23103,62500,MOBILIARIO,,3000.0,3000.0,1601.79,
0750G,91200,62500,MOBILIARIO,,3140.45,3140.45,3140.45,
0750G,92000,62500,MOBILIARIO,,13562.05,13562.05,13546.97,
0750G,92400,62500,MOBILIARIO,,19451.68,19451.68,19451.68,
0750G,93100,62500,MOBILIARIO,,6249.0,6249.0,5979.31,
0750G,93300,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,23800.0,,23800.0,23462.5,
0750G,93300,20900,CÁNONES,166900.0,,166900.0,120026.62,
0750G,93300,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,118000.0,,118000.0,187446.96,
0750G,93300,21400,REPAR/MANTEN. ELEMENTOS DE TRANSPORTE,200.0,,200.0,85.35,
0750G,93300,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,6352.62,
0750G,93300,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1200.0,,1200.0,2550.08,
0750G,93300,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3000.0,,3000.0,1605.46,
0750G,93300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,600.0,,600.0,722.0,
0750G,93300,22104,VESTUARIO,5000.0,,5000.0,,
0750G,93300,22199,OTROS SUMINISTROS.,,,,634.51,
0750G,93300,22400,PRIMAS DE SEGUROS,127000.0,,127000.0,128014.39,
0750G,93300,22402,PRIMAS DE SEGUROS. OTRO INMOVILIZADO,44000.0,,44000.0,42705.15,
0750G,93300,22602,PUBLICIDAD Y PROPAGANDA,,,,,
0750G,93300,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,671.69,
0750G,93300,22614,CUOTAS DE COMUNIDAD,,,,187.5,
0750G,93300,22699,OTROS GASTOS DIVERSOS,,,,8071.94,
0750G,93300,22700,LIMPIEZA Y ASEO,1748363.2,,1748363.2,1686979.59,
0750G,93300,22701,SEGURIDAD,181381.62,,181381.62,135304.39,
0750G,93300,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,400.0,,400.0,,
0750G,93300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,155155.18,,155155.18,105025.71,
0750G,93300,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,480000.0,174579.26,654579.26,669793.78,
0750G,93300,62500,MOBILIARIO,45000.0,,45000.0,23103.16,
0750G,93300,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,,,,,
0750G,93300,64100,GASTOS EN APLICACIONES INFORMÁTICAS,25000.0,,25000.0,16670.7,
0750H,92000,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,135000.0,,135000.0,95338.84,
0750H,92000,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",2000.0,,2000.0,355.37,
0750H,92000,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,2000.0,,2000.0,,
0750H,92000,22603,PUBLICACIÓN EN DIARIOS OFICIALES,16000.0,,16000.0,11340.25,
0750H,92000,22699,OTROS GASTOS DIVERSOS,,14400.0,14400.0,14400.0,
0850A,23100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,440292.85,,440292.85,9398.56,
0850A,23100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,1554506.58,,1554506.58,201102.23,
0850A,23100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,155524.32,,155524.32,40513.63,
0850A,23100,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,237303.0,,237303.0,,
0850A,23100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,884367.02,,884367.02,122644.61,
0850A,23100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,1126255.18,,1126255.18,164689.75,
0850A,23100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,2405007.36,-2094040.28,310967.08,285052.93,
0850A,23100,12300,RESIDENCIA PERSONAL FUNCIONARIO,358066.06,,358066.06,37358.71,
0850A,23100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,45339.18,,45339.18,98100.22,
0850A,23100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,49141.44,,49141.44,132083.36,
0850A,23100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,761808.04,,761808.04,112224.35,
0850A,23100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,1138000.0,1138000.0,5804567.22,
0850A,24100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,,,,,
0850A,24100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,,,,11507.76,
0850A,24100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,,,,,
0850A,24100,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,,,,,
0850A,24100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,,,,5574.03,
0850A,24100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,,,,7761.09,
0850A,24100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,,,,16982.52,
0850A,24100,12300,RESIDENCIA PERSONAL FUNCIONARIO,,,,1682.4,
0850A,24100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,,,,
0850A,24100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,,,,
0850A,43000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,79851.6,,79851.6,,
0850A,43000,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,46031.04,,46031.04,11507.76,
0850A,43000,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,74162.06,,74162.06,25920.72,
0850A,43000,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,50337.0,,50337.0,3112.23,
0850A,43000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,93257.39,,93257.39,22828.41,
0850A,43000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,122579.71,,122579.71,43040.15,
0850A,43000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,240145.92,-197347.4,42798.52,38679.89,
0850A,43000,12300,RESIDENCIA PERSONAL FUNCIONARIO,38990.8,,38990.8,6338.84,
0850A,43000,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,829.69,,829.69,41935.83,
0850A,43000,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,884.13,,884.13,64103.33,
0850A,43000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,,,8390.36,
0850A,43000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,115000.0,115000.0,391305.29,
0850A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,161942.04,1000.0,162942.04,155174.23,
0850B,23100,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,,100000.0,100000.0,100000.0,
0850B,24100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,400.0,,400.0,,
0850B,24100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0850B,24100,41000,TRANSFERENCIAS CTES. A ORGANISMOS AUTÓNOMOS DE LA ENT. LOCAL,1841000.0,,1841000.0,1150625.0,
0850B,24100,44200,SUBV. PARA REDUCIR EL PRECIO A PAGAR POR LOS CONSUMIDORES,100000.0,-100000.0,,,
0850B,24100,71000,TRANSFERENCIAS DE CAPITAL A ORG. AUTÓNOMOS DE LA ENT. LOCAL,69000.0,,69000.0,,
0850C,41000,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,,,,2000.0,
0850C,41000,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,,
0850C,41000,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,2000.0,,2000.0,,
0850C,41000,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,2000.0,,2000.0,,
0850C,41000,61900,OTRAS INVERS. DE REPOSIC. EN INFRAEST. Y BIENES DE USO GNRAL,2000.0,27928.26,29928.26,29883.24,
0850C,43100,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",4000.0,,4000.0,,
0850C,43100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,25997.88,
0850C,43100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,722.42,
0850C,43100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,86.41,
0850C,43100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,,1003.64,
0850C,43100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,700.0,,700.0,525.42,
0850C,43100,22199,OTROS SUMINISTROS,1000.0,,1000.0,739.67,
0850C,43100,22300,GASTOS DE TRANSPORTES,,,,74.9,
0850C,43100,22602,PUBLICIDAD Y PROPAGANDA,2000.0,,2000.0,8075.91,
0850C,43100,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,,907.44,
0850C,43100,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,12500.0,,12500.0,17424.21,
0850C,43100,22699,OTROS GASTOS DIVERSOS,14500.0,,14500.0,24869.64,
0850C,43100,22700,LIMPIEZA Y ASEO,21720.33,,21720.33,14624.27,
0850C,43100,22701,SEGURIDAD,8000.0,,8000.0,,
0850C,43100,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,15770.25,
0850C,43100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,11300.0,,11300.0,5812.35,
0850C,43100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,200.0,,200.0,,
0850C,43100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,300.0,,300.0,156.6,
0850C,43100,61900,OTRAS REPOSICIONES DE USO GENERAL,,,,11663.0,
0850C,43101,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,300.0,,300.0,,
0850C,43101,22699,OTROS GASTOS DIVERSOS,1000.0,,1000.0,,
0850C,43101,23020,DIETAS DEL PERSONAL NO DIRECTIVO,200.0,,200.0,,
0850C,43101,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,500.0,,500.0,,
0850C,43101,61900,OTRAS REPOSICIONES DE USO GENERAL,,50000.0,50000.0,47496.1,
0850C,43900,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,,,,1144.04,
0850C,43900,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1200.0,,1200.0,,
0850C,43900,22602,PUBLICIDAD Y PROPAGANDA,6579.67,,6579.67,2433.36,
0850C,43900,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,,1000.0,,
0850C,43900,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,5000.0,,5000.0,3000.0,
0850C,43900,22699,OTROS GASTOS DIVERSOS,20000.0,,20000.0,,
0850C,43900,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,,5350.0,
0850C,43900,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,58800.0,,58800.0,,
0850C,43900,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,,,,
0850C,43900,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,300.0,,300.0,99.4,
0850C,43900,48900,OTRAS TRANSFERENCIAS A FAMILIAS E INSTIT. SIN FINES DE LUCRO,18540.0,,18540.0,,
0850C,43900,60900,OTRAS INVERSIONES NUEVAS EN INFRAESTR. Y BIENES DE USO GNRAL,100000.0,330247.13,430247.13,339179.41,9853.68
0850C,43900,61900,OTRAS INVERS. DE REPOSIC. EN INFRAEST. Y BIENES DE USO GNRAL,23000.0,75556.51,98556.51,54964.46,
0850C,43900,78900,OTRAS TRANSFERENCIAS DE CAPITAL,15310.0,,15310.0,,
0850C,49300,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,42.8,
0850C,49300,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",728.1,,728.1,,
0850C,49300,21500,REPAR/MANTEN. MOBILIARIO,800.0,,800.0,,
0850C,49300,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,348.42,
0850C,49300,22602,PUBLICIDAD Y PROPAGANDA,10000.0,,10000.0,,
0850C,49300,22606,"REUNIONES, CONFERENCIAS Y CURSOS",,,,400.0,
0850C,49300,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,1000.0,,1000.0,,
0850C,49300,22699,OTROS GASTOS DIVERSOS,5000.0,,5000.0,,
0850C,49300,22701,SEGURIDAD,400.0,,400.0,319.82,
0850C,49300,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,5000.0,,5000.0,,
0850C,49300,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,971.9,,971.9,,
0851B,23100,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,40567.5,,40567.5,38464.29,
0851B,23100,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1000.0,,1000.0,9475.98,
0851B,23100,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",2500.0,,2500.0,72.66,
0851B,23100,21500,REPAR/MANTEN. MOBILIARIO,2000.0,,2000.0,876.82,
0851B,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,7000.0,,7000.0,7405.25,
0851B,23100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",500.0,,500.0,,
0851B,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,7000.0,,7000.0,3308.43,
0851B,23100,22100,ENERGÍA ELÉCTRICA,500.0,,500.0,352.44,
0851B,23100,22105,PRODUCTOS ALIMENTICIOS,634144.62,-90000.0,544144.62,357244.87,
0851B,23100,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,17000.0,,17000.0,17554.22,
0851B,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,31619.16,,31619.16,21645.14,
0851B,23100,22199,OTROS SUMINISTROS,42000.0,,42000.0,33217.64,
0851B,23100,22201,COMUNICACIONES POSTALES,11500.0,,11500.0,5000.11,
0851B,23100,22300,GASTOS DE TRANSPORTES,6000.0,,6000.0,79752.49,
0851B,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,3000.0,,3000.0,2264.28,
0851B,23100,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,,,,468.0,
