#Org.,Pro.,Eco.,Descripción,Créditos Iniciales,Modificaciones de Crédito,Créditos Totales consignados,Obligaciones Reconocidas,Disponible de Remanentes por aplicación
0552E,23100,21500,REPAR/MANTEN. MOBILIARIO,450.0,,450.0,513.08,
0552E,23100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,500.0,,500.0,,
0552E,23100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1350.0,,1350.0,897.82,
0552E,23100,22110,PRODUCTOS DE LIMPIEZA Y ASEO,900.0,,900.0,,
0552E,23100,22300,GASTOS DE TRANSPORTES,3600.0,,3600.0,,
0552E,23100,22403,PRIMAS DE SEGUROS. OTROS RIESGOS,1350.0,,1350.0,,
0552E,23100,22606,"REUNIONES, CONFERENCIAS Y CURSOS",1000.0,,1000.0,,
0552E,23100,22699,OTROS GASTOS DIVERSOS,7300.0,,7300.0,17306.4,
0552E,23100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,900.0,,900.0,,
0552E,23100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,2250.0,,2250.0,1426.14,
0552E,23100,48000,ATENCIONES BENÉFICAS Y ASISTENCIALES,13500.0,,13500.0,13440.0,
0552E,32301,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,450.0,,450.0,,
0552E,32301,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,1000.0,,1000.0,,
0552E,32301,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,700.0,,700.0,,
0552E,32301,21500,REPAR/MANTEN. MOBILIARIO,225.0,,225.0,,
0552E,32301,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,625.0,,625.0,,
0552E,32301,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,400.0,,400.0,999.26,
0552E,32301,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",600.0,,600.0,,
0552E,32301,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,225.0,,225.0,1350.95,
0552E,32301,22109,ÚTILES Y HERRAMIENTAS,900.0,,900.0,,
0552E,32301,22110,PRODUCTOS DE LIMPIEZA Y ASEO,400.0,,400.0,,
0552E,32301,22300,GASTOS DE TRANSPORTES,2500.0,,2500.0,3718.3,
0552E,32301,22606,"REUNIONES, CONFERENCIAS Y CURSOS",960.45,,960.45,,
0552E,32301,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,2216.0,,2216.0,180.0,
0552E,32301,22699,OTROS GASTOS DIVERSOS,9000.0,,9000.0,15040.07,
0552E,32301,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,900.0,,900.0,,
0552E,32301,23020,DIETAS DEL PERSONAL NO DIRECTIVO,400.0,,400.0,,
0552E,32301,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,300.0,,300.0,,
0552E,92002,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,8640.24,,8640.24,7200.2,
0552E,92002,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,1490.64,,1490.64,1591.56,
0552E,92002,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,3219.72,,3219.72,1609.85,
0552E,92002,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,4737.48,,4737.48,4178.0,
0552E,92002,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,5716.56,-424.94,5291.62,5291.62,
0552E,92002,12300,RESIDENCIA PERSONAL FUNCIONARIO,1387.2,,1387.2,1156.0,
0552E,92002,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,28521.84,,28521.84,30260.74,
0552E,92002,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,22871.04,,22871.04,25817.78,
0552E,92002,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,20260.68,-1017.9,19242.78,18296.81,
0552E,92002,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,167971.08,-12778.14,155192.94,155192.94,
0552E,92400,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,1000.0,,1000.0,,
0552E,92400,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",600.0,,600.0,1295.85,
0552E,92400,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,900.0,,900.0,,
0552E,92400,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,1800.0,5068.8,6868.8,11751.7,0.01
0552E,92400,21500,REPAR/MANTEN. MOBILIARIO,250.0,,250.0,,
0552E,92400,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,400.0,,400.0,,
0552E,92400,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,350.0,,350.0,,
0552E,92400,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1800.0,,1800.0,4999.4,
0552E,92400,22104,VESTUARIO,4000.0,,4000.0,,
0552E,92400,22199,OTROS SUMINISTROS,8500.0,,8500.0,19533.23,
0552E,92400,22201,COMUNICACIONES POSTALES,50.0,,50.0,,
0552E,92400,22300,GASTOS DE TRANSPORTES,15000.0,,15000.0,14677.51,
0552E,92400,22400,PRIMAS DE SEGUROS,200.0,,200.0,,
0552E,92400,22602,PUBLICIDAD Y PROPAGANDA,3400.0,,3400.0,9124.77,
0552E,92400,22606,"REUNIONES, CONFERENCIAS Y CURSOS",500.0,,500.0,,
0552E,92400,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,70000.0,9500.0,79500.0,88575.36,
0552E,92400,22698,SOCIEDAD GENERAL DE AUTORES,500.0,,500.0,,
0552E,92400,22699,OTROS GASTOS DIVERSOS,60135.15,,60135.15,24346.8,
0552E,92400,22700,LIMPIEZA Y ASEO,480.86,,480.86,,
0552E,92400,22701,SEGURIDAD,1200.0,,1200.0,,
0552E,92400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1150.0,,1150.0,,
0552E,92400,23020,DIETAS DEL PERSONAL NO DIRECTIVO,500.0,,500.0,,
0552E,92400,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,700.0,,700.0,164.68,
0552E,92400,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",4750.0,-4750.0,,,
0552E,92400,62100,TERRENOS Y BIENES NATURALES,3100.0,,3100.0,,
0552E,92400,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,6000.0,,6000.0,4744.43,
0552E,92400,62300,"MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",3000.0,,3000.0,,
0552E,92400,62500,MOBILIARIO,3000.0,,3000.0,1119.67,
0552E,92400,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,5000.0,,5000.0,2996.0,
0552E,92404,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,800.0,,800.0,,
0552E,92404,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,481.24,
0552E,92404,21500,REPAR/MANTEN. MOBILIARIO,800.0,,800.0,,
0552E,92404,22110,PRODUCTOS DE LIMPIEZA Y ASEO,400.0,,400.0,,
0552E,92404,22199,OTROS SUMINISTROS,,,,399.18,
0552E,92404,22400,PRIMAS DE SEGUROS,1000.0,,1000.0,,
0552E,92404,22606,"REUNIONES, CONFERENCIAS Y CURSOS",649.65,,649.65,,
0552E,92404,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,2000.0,,2000.0,3008.38,
0552E,92404,22699,OTROS GASTOS DIVERSOS,2000.0,,2000.0,30.9,
0552E,92404,22700,LIMPIEZA Y ASEO,500.0,,500.0,,
0552E,92404,22701,SEGURIDAD,,,,813.03,
0552E,92404,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,1000.0,,1000.0,,
0552E,92404,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",4750.0,-4750.0,,,
0552E,92404,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,15485.04,
0552E,92404,62500,MOBILIARIO,3000.0,,3000.0,,
0552E,92404,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,4000.0,,4000.0,,
0650A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,57888.0,,57888.0,54528.87,
0650A,91200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,,250.27,250.27,3609.4,
0650B,43200,44900,OTRAS SUBV. A ENTES PÚBL.SOC. MERCANTILES DE LA ENT. LOCAL,1300000.0,,1300000.0,1300000.0,
0650B,92000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,65852.4,-9868.24,55984.16,55984.16,
0651A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,60958.8,-2847.33,58111.47,58111.47,
0651A,92000,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,13308.6,
0651A,92000,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,4094.4,,4094.4,4094.4,
0651A,92000,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,4218.0,,4218.0,4289.94,
0651A,92000,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,6118.08,,6118.08,6118.08,
0651A,92000,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,8883.48,,8883.48,8883.48,
0651A,92000,12300,RESIDENCIA PERSONAL FUNCIONARIO,2058.48,,2058.48,2058.48,
0651A,92000,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,27712.8,-3873.14,23839.66,23839.66,
0651A,92000,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,28648.68,-4140.34,24508.34,24436.4,
0651B,33700,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,41438.04,,41438.04,43907.84,
0651B,33700,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,12971.64,,12971.64,12971.66,
0651B,33700,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,41021.76,-2970.95,38050.81,35580.99,
0651B,33700,20300,"ARRENDAMIENTOS MAQUINARIA, INSTALACIONES Y UTILLAJE",3000.0,,3000.0,4086.73,
0651B,33700,20900,CÁNONES,16000.0,,16000.0,15385.6,
0651B,33700,21000,REPAR/MANTEN. INFRAESTRUCTURA Y BIENES NATURALES,5000.0,,5000.0,12218.76,
0651B,33700,21300,"REPAR/MANTEN. MAQUINARIA, INSTALACIONES TÉCNICAS Y UTILLAJE",18000.0,,18000.0,331.7,
0651B,33700,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,1000.0,,1000.0,,
0651B,33700,22105,PRODUCTOS ALIMENTICIOS,,,,1600.0,
0651B,33700,22199,OTROS SUMINISTROS,,,,3001.16,
0651B,33700,22300,GASTOS DE TRANSPORTES,,,,2089.81,
0651B,33700,22400,PRIMAS DE SEGUROS,,,,211.99,
0651B,33700,22602,PUBLICIDAD Y PROPAGANDA,18000.0,,18000.0,11912.71,
0651B,33700,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,25000.0,,25000.0,31230.28,
0651B,33700,22699,OTROS GASTOS DIVERSOS,22000.0,,22000.0,44745.0,
0651B,33700,22700,LIMPIEZA Y ASEO,2731713.15,,2731713.15,2493272.54,
0651B,33700,22701,SEGURIDAD,600.0,,600.0,5138.59,
0651B,33700,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,360000.0,30000.0,390000.0,361062.88,
0651B,33700,23000,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,,,154.38,
0651C,92001,20300,"ARRENDAMIENTO MAQUINARIA, INSTALACIONES Y UTILLAJE",,,,,
0651C,92001,21200,REPAR/MANTEN. EDIFICIOS Y OTRAS CONSTRUCCIONES,20000.0,-2131.66,17868.34,,
0651C,92001,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,,,
0651C,92001,22602,PUBLICIDAD Y PROPAGANDA,10000.0,17735.0,27735.0,30090.25,13131.0
0651C,92001,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5000.0,15500.0,20500.0,,11500.0
0651C,92001,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,3000.0,,3000.0,1236.0,
0651C,92001,22699,OTROS GASTOS DIVERSOS,3000.0,7739.43,10739.43,75886.1,6739.43
0651C,92001,22701,SEGURIDAD,4500.0,,4500.0,,
0651C,92001,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,30560.0,2500.0,33060.0,26114.75,
0651C,92001,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,,18831.4,18831.4,,18831.4
0651C,92001,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,3500.0,3500.0,,3000.0
0651C,92001,23100,LOCOMOCIONES DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,,5500.0,5500.0,,5000.0
0651C,92001,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,,4000.0,4000.0,,3500.0
0651C,92001,48100,"PREMIOS, BECAS, PENSIONES PARA ESTUDIO E INVESTIGACIÓN",7000.0,,7000.0,,
0651C,92001,48900,OTRAS TRANSFERENCIAS A FAMILIAS E INSTIT. SIN FINES DE LUCRO,22925.0,,22925.0,28000.0,
0651C,92001,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,429.39,429.39,429.39,
0651C,93100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,14455.68,,14455.68,12612.96,
0651C,93100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,12636.24,,12636.24,10518.59,
0651C,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,118311.24,,118311.24,117756.04,
0701A,32100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,,
0750A,91200,10000,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,62809.92,,62809.92,58938.99,
0750A,91200,10100,RETRIBUCIONES BÁSICAS PERSONAL DIRECTIVO,,14302.64,14302.64,21301.95,
0750A,91200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,45842.04,,45842.04,42713.66,
0750A,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,,3543.84,3543.84,3322.35,
0750A,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,,,,
0750B,93100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,84287.8,-59071.83,25215.97,25215.97,
0750B,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,23015.52,,23015.52,23015.52,
0750B,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,60481.68,-25216.18,35265.5,35265.5,
0750B,93100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,45326.64,-27045.51,18281.13,18281.13,
0750B,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,72480.28,-34773.13,37707.15,37707.15,
0750B,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,118263.08,-39262.96,79000.12,79000.12,
0750B,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,163640.16,-84904.69,78735.47,78735.47,
0750B,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,26112.24,-13185.31,12926.93,12926.93,
0750B,93100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,26355.48,,26355.48,26718.11,
0750B,93100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,30231.36,-387.06,29844.3,29481.67,
0750B,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,144389.4,-193.25,144196.15,144196.15,
0750B,93100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,6000.0,,6000.0,,
0750B,93100,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,,,,,
0750B,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,736.16,
0750B,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,250.0,,250.0,829.8,
0750B,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3750.85,,3750.85,3366.77,
0750B,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,3000.0,,3000.0,2756.8,
0750B,93100,22201,COMUNICACIONES POSTALES,267.0,,267.0,6.07,
0750B,93100,22300,GASTOS DE TRANSPORTES,,,,642.0,
0750B,93100,22699,OTROS GASTOS DIVERSOS,304.0,,304.0,,
0750B,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,31600.0,-2307.71,29292.29,,
0750B,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1425.0,,1425.0,,
0750B,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1776.5,,1776.5,,
0750B,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,2307.71,2307.71,2307.71,
0750C,01100,31000,INTERESES DE PRÉSTAMOS DE ENTES FUERA DEL SECTOR PÚBLICO,1965105.72,-1330000.0,635105.72,445231.43,
0750C,01100,31001,INTERESES DE PRÉSTAMOS DE ENTES DEL SECTOR PÚBLICO,2944120.54,-355000.0,2589120.54,2559895.31,
0750C,01100,91101,AMORTI. DE PTMOS L/P. ENTES DEL SECTOR PUBLICO,,,,,
0750C,01100,91102,AMORTI. DE PTMOS L/P. ENTES DEL SECTOR PÚBLICO.,,,,,
0750C,01100,91300,AMORTIZACIÓN PRÉSTAMOS A LARGO PLAZO ENTES FUERA DEL SECTOR,15542917.22,285000.0,15827917.22,15819256.5,
0750C,93100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,93160.2,-39000.0,54160.2,53893.41,
0750C,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,57538.8,-11291.22,46247.58,46247.58,
0750C,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,108003.0,-7052.32,100950.68,100950.68,
0750C,93100,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7185.27,
0750C,93100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,69950.4,-1753.39,68197.01,65130.7,
0750C,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,118047.0,-18233.86,99813.14,99813.14,
0750C,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,181048.74,-1049.79,179998.95,183941.07,
0750C,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,273495.66,-67018.89,206476.77,206476.77,
0750C,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,41304.72,-8857.41,32447.31,32447.31,
0750C,93100,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,72922.56,,72922.56,72486.63,
0750C,93100,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,62386.2,,62386.2,62695.68,
0750C,93100,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,100051.8,,100051.8,99574.96,
0750C,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,315543.6,-6581.75,308961.85,308961.85,
0750C,93100,15000,PRODUCTIVIDAD PERSONAL FUNCIONARIO,,,,,
0750C,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,1022.35,
0750C,93100,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,7433.82,
0750C,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",3000.0,,3000.0,1692.62,
0750C,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,12000.0,,12000.0,188.59,
0750C,93100,22201,COMUNICACIONES POSTALES,,,,,
0750C,93100,22699,OTROS GASTOS DIVERSOS,5000.0,,5000.0,779.48,
0750C,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,114243.03,-49783.04,64459.99,36145.94,
0750C,93100,23010,DIETAS DEL PERSONAL DIRECTIVO,,,,9.97,
0750C,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,1500.0,,1500.0,,
0750C,93100,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,,,,,
0750C,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,4500.0,,4500.0,3312.24,
0750C,93200,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,331.7,
0750C,93200,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,,9324.67,
0750C,93200,22201,COMUNICACIONES POSTALES,120000.0,,120000.0,114063.64,
0750C,93200,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",,,,,
0750C,93200,22699,OTROS GASTOS DIVERSOS,3500.0,,3500.0,256.8,
0750C,93200,22701,SEGURIDAD,,,,684.8,
0750C,93200,22708,SERVICIOS DE RECAUDACIÓN A FAVOR DE LA ENTIDAD,3042915.0,-1500.0,3041415.0,2991916.42,
0750C,93400,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,20528.68,,20528.68,,
0750C,93400,31100,"GASTOS DE FORMALIZACIÓN, MODIFICACIÓN Y CANCELACIÓN",30000.0,,30000.0,15000.0,
0750C,93400,35200,INTERESES DE DEMORA,1000000.0,1400000.0,2400000.0,2401399.53,
0750D,92900,27000,FONDO DE CONTINGENCIA,125000.0,-125000.0,,,
0750D,93100,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,13308.6,,13308.6,13308.6,
0750D,93100,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,11507.76,,11507.76,11507.76,
0750D,93100,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,17280.48,,17280.48,17280.48,
0750D,93100,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,13481.88,,13481.88,13481.88,
0750D,93100,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,18647.76,,18647.76,18719.74,
0750D,93100,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,28281.12,,28281.12,28281.12,
0750D,93100,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,41931.48,,41931.48,41931.48,
0750D,93100,12300,RESIDENCIA PERSONAL FUNCIONARIO,6515.28,,6515.28,6515.28,
0750D,93100,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,72415.44,,72415.44,72282.07,
0750D,93100,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL.,,680.0,680.0,677.6,
0750D,93100,21500,REPAR/MANTEN. MOBILIARIO Y ENSERES,,,,1434.08,
0750D,93100,21600,REPAR/MANTEN. EQUIPOS PARA PROCESOS DE INFORMACIÓN,450.0,,450.0,131.08,
0750D,93100,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",250.0,,250.0,70.19,
0750D,93100,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,4500.0,,4500.0,2810.54,
0750D,93100,22201,COMUNICACIONES POSTALES,300.0,,300.0,6.85,
0750D,93100,22699,OTROS GASTOS DIVERSOS,300.0,,300.0,,
0750D,93100,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,15619.75,-13716.67,1903.08,,
0750D,93100,23020,DIETAS DEL PERSONAL NO DIRECTIVO,600.0,,600.0,,
0750D,93100,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,1000.0,,1000.0,125.65,
0750D,93100,64100,GASTOS EN APLICACIONES INFORMÁTICAS,,7300.0,7300.0,7136.9,
0750E,93200,12000,SUELDOS PERSONAL FUNCIONARIO GRUPO A1,53234.4,-30445.21,22789.19,22789.19,
0750E,93200,12001,SUELDOS PERSONAL FUNCIONARIO GRUPO A2,46031.04,-12933.24,33097.8,33097.8,
0750E,93200,12003,SUELDOS PERSONAL FUNCIONARIO GRUPO C1,190085.28,-16217.46,173867.82,173867.82,
0750E,93200,12004,SUELDOS PERSONAL FUNCIONARIO GRUPO C2,7191.0,,7191.0,7191.0,
0750E,93200,12005,SUELDOS PERSONAL FUNCIONARIO GRUPO E,19744.92,,19744.92,19744.92,
0750E,93200,12006,TRIENIOS DEL PERSONAL FUNCIONARIO,85642.32,-15022.26,70620.06,70620.06,
0750E,93200,12009,OTRAS RETRIBUCIONES BÁSICAS PERSONAL FUNCIONARIO,136920.48,-20197.32,116723.16,116723.16,
0750E,93200,12100,COMPLEMENTO DE DESTINO PERSONAL FUNCIONARIO,203578.08,-14161.14,189416.94,189416.94,
0750E,93200,12101,COMPLEMENTO ESPECÍFICO PERSONAL FUNCIONARIO,289416.48,-60014.93,229401.55,229401.55,
0750E,93200,12300,RESIDENCIA PERSONAL FUNCIONARIO,49655.04,-9203.59,40451.45,40451.45,
0750E,93200,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,144373.44,-1614.91,142758.53,136199.73,
0750E,93200,13002,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,127849.2,,127849.2,135643.35,
0750E,93200,13100,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,39520.32,-39000.0,520.32,,
0750E,93200,13300,RETRIBUCIONES PERSONAL LABORAL INDEFINIDO,940990.78,-40000.0,900990.78,900275.75,
0750E,93200,15001,PRODUCTIVIDAD PERSONAL FUNCIONARIO,140000.0,48393.32,188393.32,156920.72,
0750E,93200,15002,FONDO APLICACIÓN R.D. 861/86. PERSONAL LABORAL,30000.0,,30000.0,61472.6,
0750E,93200,15003,FONDO APLICACIÓN R.D. 861/86 PERSONAL FUNCIONARIO,,,,,
0750E,93200,20500,ARRENDAMIENTO DE MOBILIARIO Y ENSERES,,,,3451.4,
0750E,93200,21500,REPAR/MANTEN. MOBILIARIO,450.0,,450.0,1822.95,
0750E,93200,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,7600.0,,7600.0,4700.99,
0750E,93200,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",400.0,,400.0,1416.0,
0750E,93200,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,15000.0,,15000.0,1130.18,
0750E,93200,22104,VESTUARIO,,,,57.25,
0750E,93200,22201,COMUNICACIONES POSTALES,210000.0,,210000.0,179063.57,
0750E,93200,22602,PUBLICIDAD Y PROPAGANDA,,,,5522.49,
0750E,93200,22604,"GASTOS JURÍDICOS, CONTENCIOSOS",1900.0,,1900.0,4716.68,
0750E,93200,22699,OTROS GASTOS DIVERSOS,,,,10120.65,
0750E,93200,22710,OTROS SERVICIOS TRIBUTARIOS,450000.0,,450000.0,,
0750E,93200,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFESIONALES,120000.0,,120000.0,36243.31,
0750E,93200,23010,DIETAS DEL PERSONAL DIRECTIVO,,,,360.02,
0750E,93200,23020,DIETAS DEL PERSONAL NO DIRECTIVO,,,,280.5,
0750E,93200,23110,LOCOMOCIONES DEL PERSONAL DIRECTIVO,,,,641.26,
0750E,93200,23120,LOCOMOCIONES DEL PERSONAL NO DIRECTIVO,4000.0,,4000.0,1165.1,
0750E,93200,62200,EDIFICIOS Y OTRAS CONSTRUCCIONES,,,,5532.3,
0750E,93200,62500,MOBILIARIO,6000.0,,6000.0,,
0750E,93200,62600,EQUIPOS PARA PROCESOS DE INFORMACIÓN,,,,467.7,
